ZONE T="V1(t,x).dat"
I= 41,J=400,K=1,F=POINT
  5.00000 -85.50000 -67.0600   3.1623   1.3573  21.1819 -60.6408  28.6797
  5.00000 -81.00000 -67.0224   3.2098   1.4238  24.6986 -60.6145  28.8078
  5.00000 -76.50000 -66.9607   3.2885   1.5364  30.4634 -60.5716  29.0191
  5.00000 -72.00000 -66.8766   3.3978   1.6965  38.3344 -60.5131  29.3102
  5.00000 -67.50000 -66.7723   3.5367   1.9106  48.1177 -60.4406  29.6766
  5.00000 -63.00000 -66.6506   3.7040   2.1734  59.5726 -60.3561  30.1123
  5.00000 -58.50000 -66.5146   3.8980   2.4994  72.4169 -60.2618  30.6099
  5.00000 -54.00000 -66.3677   4.1164   2.8899  86.3344 -60.1602  31.1606
  5.00000 -49.50000 -66.2138   4.3565   3.3526 100.9823 -60.0541  31.7545
  5.00000 -45.00000 -66.0566   4.6145   3.8793 116.0000 -59.9468  32.3799
  5.00000 -40.50000 -65.9000   4.8858   4.5306 131.0177 -59.8438  33.0233
  5.00000 -36.00000 -65.7480   5.1639   5.2475 145.6656 -59.7440  33.6663
  5.00000 -31.50000 -65.6041   5.4411   6.0216 159.5831 -59.6498  34.2904
  5.00000 -27.00000 -65.4718   5.7087   6.8155 172.4274 -59.5634  34.8772
  5.00000 -22.50000 -65.3541   5.9573   7.5970 183.8823 -59.4868  35.4090
  5.00000 -18.00000 -65.2540   6.1773   8.3192 193.6656 -59.4217  35.8693
  5.00000 -13.50000 -65.1736   6.3596   8.9415 201.5366 -59.3695  36.2435
  5.00000  -9.00000 -65.1148   6.4963   9.4269 207.3014 -59.3315  36.5199
  5.00000  -4.50000 -65.0790   6.5809   9.7306 210.8181 -59.3083  36.6894
  5.00000   0.00000 -65.0669   6.6096   9.8345 212.0000 -59.3005  36.7465
  5.00000   4.50000 -65.0790   6.5809   9.7306 210.8181 -59.3083  36.6894
  5.00000   9.00000 -65.1148   6.4963   9.4269 207.3014 -59.3315  36.5199
  5.00000  13.50000 -65.1736   6.3596   8.9415 201.5366 -59.3695  36.2435
  5.00000  18.00000 -65.2540   6.1773   8.3192 193.6656 -59.4217  35.8693
  5.00000  22.50000 -65.3541   5.9573   7.5970 183.8823 -59.4868  35.4090
  5.00000  27.00000 -65.4718   5.7087   6.8155 172.4274 -59.5634  34.8772
  5.00000  31.50000 -65.6041   5.4411   6.0216 159.5831 -59.6498  34.2904
  5.00000  36.00000 -65.7480   5.1639   5.2475 145.6656 -59.7440  33.6663
  5.00000  40.50000 -65.9000   4.8858   4.5306 131.0177 -59.8438  33.0233
  5.00000  45.00000 -66.0566   4.6145   3.8793 116.0000 -59.9468  32.3799
  5.00000  49.50000 -66.2138   4.3565   3.3526 100.9823 -60.0541  31.7545
  5.00000  54.00000 -66.3677   4.1164   2.8899  86.3344 -60.1602  31.1606
  5.00000  58.50000 -66.5146   3.8980   2.4994  72.4169 -60.2618  30.6099
  5.00000  63.00000 -66.6506   3.7040   2.1734  59.5726 -60.3561  30.1123
  5.00000  67.50000 -66.7723   3.5367   1.9106  48.1177 -60.4406  29.6766
  5.00000  72.00000 -66.8766   3.3978   1.6965  38.3344 -60.5131  29.3102
  5.00000  76.50000 -66.9607   3.2885   1.5364  30.4634 -60.5716  29.0191
  5.00000  81.00000 -67.0224   3.2098   1.4238  24.6986 -60.6145  28.8078
  5.00000  85.50000 -67.0600   3.1623   1.3573  21.1819 -60.6408  28.6797
  5.00000  90.00000 -67.0727   3.1464   1.3331  20.0000 -60.6496  28.6368
  6.00000 -90.00000 -67.3928   3.1366   0.8884  20.0000 -60.9075  28.0732
  6.00000 -85.50000 -67.3761   3.1562   0.9038  21.1819 -60.8953  28.1271
  6.00000 -81.00000 -67.3264   3.2153   0.9510  24.6986 -60.8589  28.2880
  6.00000 -76.50000 -67.2450   3.3138   1.0330  30.4634 -60.7993  28.5535
  6.00000 -72.00000 -67.1343   3.4523   1.2149  38.3344 -60.7184  28.9197
  6.00000 -67.50000 -66.9970   3.6297   1.4635  48.1177 -60.6183  29.3808
  6.00000 -63.00000 -66.8370   3.8448   1.7723  59.5726 -60.5018  29.9293
  6.00000 -58.50000 -66.6584   4.0959   2.1561  72.4169 -60.3721  30.5560
  6.00000 -54.00000 -66.4660   4.3809   2.6263  86.3344 -60.2330  31.2496
  6.00000 -49.50000 -66.2645   4.6968   3.1970 100.9823 -60.0882  31.9971
  6.00000 -45.00000 -66.0592   5.0394   3.8797 116.0000 -59.9425  32.7833
  6.00000 -40.50000 -65.8551   5.4030   4.7264 131.0177 -59.8043  33.5900
  6.00000 -36.00000 -65.6572   5.7794   5.6951 145.6656 -59.6710  34.3949
  6.00000 -31.50000 -65.4702   6.1583   6.7653 159.5831 -59.5458  35.1752
  6.00000 -27.00000 -65.2985   6.5275   7.8926 172.4274 -59.4315  35.9082
  6.00000 -22.50000 -65.1461   6.8736   9.0261 183.8823 -59.3305  36.5718
