ZONE T="xy 90e.dat"
I= 39,J= 39,K=1,F=POINT
  0.15000   0.75000   212.00 -63.10378    21.77 -56.63839    71.08 116.00000    21.7580 
  0.15000   0.77500   209.13 -63.20758    21.46 -56.75429    69.93 116.00000    21.4969 
  0.15000   0.80000   201.87 -63.46348    19.27 -57.04190    66.98 116.00000    19.3079 
  0.15000   0.82500   192.80 -63.78776    16.61 -57.40359    63.12 116.00000    16.6489 
  0.15000   0.85000   183.88 -64.11488    14.15 -57.76417    59.13 116.00000    14.1909 
  0.15000   0.87500   175.97 -64.41251    12.10 -58.08868    55.45 116.00000    12.1411 
  0.15000   0.90000   169.25 -64.67024    10.51 -58.36857    52.20 116.00000    10.5496 
  0.15000   0.92500   163.63 -64.88760     9.29 -58.60704    49.42 116.00000     9.3178 
  0.15000   0.95000   158.93 -65.06758     8.36 -58.81103    47.03 116.00000     8.3912 
  0.15000   0.97500   154.99 -65.21383     7.65 -58.98777    44.98 116.00000     7.6832 
  0.17500   0.02500   146.36 -65.38417     6.78 -59.15801    42.23 116.00000     6.8085 
  0.17500   0.05000   149.71 -65.25517     7.35 -59.00340    44.02 116.00000     7.3731 
  0.17500   0.07500   153.82 -65.09145     8.10 -58.81932    46.16 116.00000     8.1271 
  0.17500   0.10000   158.93 -64.88613     9.13 -58.59496    48.78 116.00000     9.1606 
  0.17500   0.12500   165.39 -64.63019    10.54 -58.31631    52.02 116.00000    10.5727 
  0.17500   0.15000   173.60 -64.31332    12.47 -57.96737    56.02 116.00000    12.5040 
  0.17500   0.17500   183.88 -63.92966    15.11 -57.53715    60.82 116.00000    15.1511 
  0.17500   0.20000   195.88 -63.49777    18.42 -57.04445    66.10 116.00000    18.4527 
  0.17500   0.22500   207.07 -63.10608    21.70 -56.59282    70.71 116.00000    21.7306 
  0.17500   0.25000   212.00 -62.93354    23.18 -56.39418    72.66 116.00000    23.2117 
  0.17500   0.27500   207.07 -63.09459    21.77 -56.58358    70.76 116.00000    21.7998 
  0.17500   0.30000   195.88 -63.47599    18.55 -57.02663    66.20 116.00000    18.5807 
  0.17500   0.32500   183.88 -63.89933    15.29 -57.51159    60.97 116.00000    15.3218 
  0.17500   0.35000   173.60 -64.27627    12.67 -57.93472    56.22 116.00000    12.7004 
  0.17500   0.37500   165.39 -64.58823    10.75 -58.27698    52.27 116.00000    10.7815 
  0.17500   0.40000   158.93 -64.84110     9.34 -58.54914    49.07 116.00000     9.3702 
  0.17500   0.42500   153.82 -65.04518     8.30 -58.76700    46.49 116.00000     8.3285 
  0.17500   0.45000   149.71 -65.20955     7.53 -58.94437    44.39 116.00000     7.5590 
  0.17500   0.47500   146.36 -65.34108     6.95 -59.09191    42.65 116.00000     6.9717 
  0.17500   0.50000   143.59 -65.44483     6.52 -59.21760    41.19 116.00000     6.5382 
  0.17500   0.52500   146.36 -65.34108     6.95 -59.09191    42.65 116.00000     6.9717 
